Bin,Count,Count (%),Non-event,Event,Event rate,WoE,IV,JS,Feature
"[6.50, 12.50)",741,0.05315638450502152,705,36,0.048582995951417005,-0.4703244545097749,0.014739616381885152,0.0018256560146019864,ND_ECC_06
"[12.50, 31.50)",1632,0.11707317073170732,1555,77,0.04718137254901961,-0.4395779161062827,0.027933350615672977,0.0034638255343957033,ND_ECC_06
"[31.50, 53.50)",1135,0.08142037302725968,1103,32,0.028193832599118944,0.09504979758784238,0.0007036851302575717,8.792754468018118e-05,ND_ECC_06
"[53.50, 84.50)",1130,0.08106169296987087,1103,27,0.023893805309734513,0.2649488343832398,0.0050351563380716885,0.0006275600559401085,ND_ECC_06
"[84.50, 163.50)",1809,0.12977044476327115,1771,38,0.021006080707573246,0.3967101591905142,0.017031058040210316,0.0021150311359675305,ND_ECC_06
"[163.50, 211.50)",851,0.061047345767575326,837,14,0.01645123384253819,0.6457634220082831,0.019034584359500405,0.0023388244753843367,ND_ECC_06
"[211.50, 399.50)",2119,0.15200860832137733,2085,34,0.01604530438886267,0.671160290750807,0.050642560261924076,0.006214119322032788,ND_ECC_06
"[399.50, 646.50)",1436,0.103012912482066,1416,20,0.013927576601671309,0.8148556818337402,0.04760003687196669,0.0057906683188300445,ND_ECC_06
"[646.50, inf)",1088,0.07804878048780488,1082,6,0.0055147058823529415,1.7498036713124385,0.11579087464292975,0.012870635553553776,ND_ECC_06
-1.0,41,0.0029411764705882353,41,0,0.0,0.0,0.0,0.0,ND_ECC_06
"(-999994.0, -14.50)",4276,0.30674318507890963,4220,56,0.013096351730589336,0.8772353974289748,0.1600550562674052,0.019389085870721495,TRD_B_18
"[-14.50, -1.50)",1074,0.07704447632711621,1058,16,0.0148975791433892,0.7465435713125297,0.030754003089389335,0.0037573950454996598,TRD_B_18
"[-1.50, inf)",6286,0.4509325681492109,6124,162,0.025771555838370982,0.18737110267925683,0.014513267534268603,0.0018115092853636904,TRD_B_18
-999999,41,0.0029411764705882353,41,0,0.0,0.0,0.0,0.0,TRD_B_18
-999998,856,0.061406025824964135,774,82,0.09579439252336448,-1.2001506925404595,0.15957213670323447,0.01882949991306506,TRD_B_18
-999997,398,0.02855093256814921,338,60,0.1507537688442211,-1.7163019856050152,0.19598586260930828,0.021874534411885617,TRD_B_18
-999996,1009,0.0723816355810617,954,55,0.05450941526263627,-0.5916728326501177,0.03371980267907582,0.004154549858273052,TRD_B_18
-999995,0,0.0,0,0,0.0,0.0,0.0,0.0,TRD_B_18
-999994,0,0.0,0,0,0.0,0.0,0.0,0.0,TRD_B_18
"(-999994.0, -14.50)",4660,0.33428981348637016,4584,76,0.01630901287553648,0.6545905992423107,0.10669514480128106,0.013103767380556436,TRD_B_08
"[-14.50, 743.50)",5694,0.4084648493543759,5544,150,0.026343519494204427,0.16483292790755,0.01027984330532624,0.0012835276872545567,TRD_B_08
"[743.50, inf)",1230,0.08823529411764706,1182,48,0.03902439024390244,-0.24124113180778073,0.005758832413685789,0.000718113550682322,TRD_B_08
-999999,41,0.0029411764705882353,41,0,0.0,0.0,0.0,0.0,TRD_B_08
-999998,568,0.040746054519368725,512,56,0.09859154929577464,-1.232030384561575,0.11338343055654704,0.013339498267218216,TRD_B_08
-999997,18,0.001291248206599713,18,0,0.0,0.0,0.0,0.0,TRD_B_08
-999996,1729,0.12403156384505022,1628,101,0.05841526894158473,-0.6650162891447073,0.0756964739815207,0.009291468806165808,TRD_B_08
-999995,0,0.0,0,0,0.0,0.0,0.0,0.0,TRD_B_08
-999994,0,0.0,0,0,0.0,0.0,0.0,0.0,TRD_B_08
"(nan, 27.50)",836,0.0599713055954089,784,52,0.06220095693779904,-0.731838017096953,0.04582350184777279,0.005603440230104669,EA5_S_01
"[27.50, 33.50)",1903,0.13651362984218077,1795,108,0.05675249605885444,-0.6343742450677738,0.07466944323781778,0.009180256587584004,EA5_S_01
"[33.50, 38.50)",2102,0.15078909612625538,2019,83,0.03948620361560418,-0.2534863083496939,0.010930199769142042,0.001362628748767242,EA5_S_01
"[38.50, 41.50)",1317,0.09447632711621234,1273,44,0.033409263477600606,-0.08006135422678806,0.0006288573644645422,7.858618320715112e-05,EA5_S_01
"[41.50, 43.50)",793,0.056886657101865135,771,22,0.027742749054224466,0.1116426013390801,0.0006730908851529133,8.409269279332186e-05,EA5_S_01
"[43.50, 51.50)",2977,0.213558106169297,2910,67,0.022505878401074906,0.32621242190863864,0.019559537428817164,0.0024341588070437483,EA5_S_01
"[51.50, 54.50)",1131,0.08113342898134863,1109,22,0.019451812555260833,0.47516821512611784,0.014753657413698882,0.0018270509536753039,EA5_S_01
"[54.50, inf)",2881,0.20667144906743184,2848,33,0.011454356126345018,1.0128613921994525,0.13598301218965347,0.016306633339774328,EA5_S_01
Special,0,0.0,0,0,0.0,0.0,0.0,0.0,EA5_S_01
"(-1.0, inf)",1110,0.07962697274031563,1072,38,0.03423423423423423,-0.10530813696157182,0.000928033112838972,0.0001159505661788426,CLU_CLI_L6M_NPR_L6M
-99999.0,6335,0.45444763271162125,6134,201,0.03172849250197317,-0.026705882250812607,0.0003282059454489101,4.102452406911294e-05,CLU_CLI_L6M_NPR_L6M
-2.0,1752,0.12568149210903873,1609,143,0.08162100456621005,-1.0244798021334574,0.217887144553846,0.026104016513353263,CLU_CLI_L6M_NPR_L6M
-99998.0,4702,0.33730272596843613,4653,49,0.010421097405359422,1.1084438348680887,0.25577113908815385,0.030429032272920445,CLU_CLI_L6M_NPR_L6M
-1.0,41,0.0029411764705882353,41,0,0.0,0.0,0.0,0.0,CLU_CLI_L6M_NPR_L6M
"(-1.0, 1.50)",3316,0.23787661406025826,3132,184,0.05548854041013269,-0.6105120193642253,0.11909179618179958,0.014659508838505232,E1_B_06
"[1.50, 6.50)",1623,0.11642754662840746,1556,67,0.041281577325939615,-0.2998222335185625,0.01207383092484994,0.001503601248839994,E1_B_06
"[6.50, 20.50)",2324,0.1667144906743185,2258,66,0.028399311531841654,0.08757668381724848,0.0012274377374304774,0.0001533807044676234,E1_B_06
"[20.50, 33.50)",1251,0.08974175035868005,1220,31,0.02478017585931255,0.22761561437622246,0.004184578671097371,0.0005219460930854297,E1_B_06
"[33.50, 46.50)",938,0.0672883787661406,919,19,0.02025586353944563,0.43384382432331314,0.01038847493430223,0.0012884702756415867,E1_B_06
"[46.50, 103.50)",2288,0.16413199426111907,2245,43,0.018793706293706292,0.5102573656168587,0.03389003109261082,0.004190887188603103,E1_B_06
"[103.50, 154.50)",965,0.06922525107604018,954,11,0.011398963730569948,1.0177650797839828,0.045898706666858885,0.005501867351615657,E1_B_06
"[154.50, inf)",1194,0.08565279770444763,1184,10,0.008375209380234505,1.3290654035839715,0.08564951651899619,0.009981829897557422,E1_B_06
-1.0,41,0.0029411764705882353,41,0,0.0,0.0,0.0,0.0,E1_B_06
['T' 'A'],823,0.05903873744619799,820,3,0.0036452004860267314,2.1656887327242558,0.11638349970833067,0.012239653383395367,SP_I_67_01
['R'],1788,0.12826398852223816,1781,7,0.0039149888143176735,2.0940168153684144,0.24206150605278032,0.025714124114202205,SP_I_67_01
['X'],2335,0.1675035868005739,2256,79,0.033832976445396144,-0.09310255871500539,0.0015170955477281948,0.00018956848191089854,SP_I_67_01
['G'],8994,0.6451936872309899,8652,342,0.03802535023348899,-0.21426826885558903,0.03279195140956553,0.004091170695855975,SP_I_67_01
Special,0,0.0,0,0,0.0,0.0,0.0,0.0,SP_I_67_01
"['I5' 'S2' 'S3' 'U6' 'I4' 'I3' 'I1' 'S4' 'S5' 'G3' 'G2' 'S1' 'S6' 'J2' 'T'
 'F4' 'F3' 'F2' 'U1' 'U2' 'U3' 'U4' 'U5' 'F6' 5.0 'G1']",718,0.051506456241033,716,2,0.002785515320334262,2.435529667534767,0.11778545723751487,0.011907427063748945,GEN11_SP_K_80
['G4' 'G5' 4.0 1.0],1901,0.13637015781922526,1874,27,0.014203051025775907,0.7949902779281048,0.06048073108922178,0.007367091749694644,GEN11_SP_K_80
[3.0 'J3' 2.0 6.0 'J1' 'F1'],1130,0.08106169296987087,1108,22,0.019469026548672566,0.4742660950829798,0.014690539768746654,0.001819298727418127,GEN11_SP_K_80
['G6' 'J5' 'G'],3394,0.24347202295552367,3281,113,0.033294048320565706,-0.07648760461717252,0.001476658541911801,0.00018453733623663426,GEN11_SP_K_80
['XX'],2335,0.1675035868005739,2256,79,0.033832976445396144,-0.09310255871500539,0.0015170955477281948,0.00018956848191089854,GEN11_SP_K_80
['F'],1225,0.08787661406025825,1177,48,0.03918367346938775,-0.24548022251354773,0.005950884682476814,0.000741998468038651,GEN11_SP_K_80
['J' 'I'],2029,0.14555236728837875,1945,84,0.041399704287826515,-0.30280286165670045,0.01541796560643117,0.001919916443395375,GEN11_SP_K_80
['S' 'J4' 'U' 'J6' 'F5' 'I6'],1208,0.0866571018651363,1152,56,0.046357615894039736,-0.4211001683452462,0.018803769896878448,0.002333257177137192,GEN11_SP_K_80
Special,0,0.0,0,0,0.0,0.0,0.0,0.0,GEN11_SP_K_80
"(-1.0, 0.50)",2540,0.18220946915351507,2391,149,0.05866141732283465,-0.6694826573530679,0.11295145918379165,0.013861027996557758,SP_I_63_01
"[0.50, 2.50)",1845,0.1323529411764706,1774,71,0.03848238482384824,-0.2266910330377243,0.0075744995340090455,0.0009447903207572446,SP_I_63_01
"[2.50, 10.50)",3918,0.2810616929698709,3814,104,0.026544155181214904,0.15703956815305853,0.006443489637591312,0.0008046095903282442,SP_I_63_01
"[10.50, 19.50)",2713,0.19461979913916785,2652,61,0.02248433468485072,0.32719216826650843,0.017924321925245713,0.0022305992487833166,SP_I_63_01
"[19.50, 30.50)",1805,0.12948350071736012,1775,30,0.01662049861495845,0.6353550013814271,0.039257516304241846,0.0048262821695960155,SP_I_63_01
"[30.50, inf)",1078,0.07733142037302726,1062,16,0.014842300556586271,0.7503171606961692,0.031131624898801544,0.0038026645081854667,SP_I_63_01
-1.0,41,0.0029411764705882353,41,0,0.0,0.0,0.0,0.0,SP_I_63_01
"(-1.0, 38.50)",1105,0.07926829268292683,1089,16,0.014479638009049774,0.7754230818272454,0.033723114841010184,0.004112855887339284,SP_B2_20
"[38.50, 94.50)",5892,0.42266857962697274,5788,104,0.017651052274270197,0.5741478697440687,0.10745510391493811,0.013250385912912867,SP_B2_20
"[94.50, 260.50)",2192,0.15724533715925396,2140,52,0.023722627737226276,0.2723140705685365,0.010283466487503678,0.001281476260204235,SP_B2_20
"[260.50, inf)",4710,0.33787661406025826,4451,259,0.05498938428874735,-0.6009473115496169,0.16312355800585843,0.02008905681609121,SP_B2_20
-1.0,41,0.0029411764705882353,41,0,0.0,0.0,0.0,0.0,SP_B2_20
"(-1.0, 0.50)",4505,0.3231707317073171,4293,212,0.047058823529411764,-0.43684852531338514,0.07605148796922707,0.00943155930035229,E4_Q_04
"[0.50, 1.50)",1016,0.07288378766140603,978,38,0.03740157480314961,-0.19707980855750185,0.00310812063951592,0.0003878875442551522,E4_Q_04
"[1.50, 5.50)",3438,0.2466284074605452,3343,95,0.027632344386271088,0.11574367595362434,0.003130521493331992,0.000391096904019601,E4_Q_04
"[5.50, 12.50)",2446,0.17546628407460546,2391,55,0.022485690923957483,0.32713046335992013,0.016154653211002654,0.0020103754949054725,E4_Q_04
"[12.50, 17.50)",1125,0.08070301291248207,1104,21,0.018666666666666668,0.5171694702476839,0.017066281010913027,0.0021098245129667252,E4_Q_04
"[17.50, inf)",1369,0.09820659971305595,1359,10,0.007304601899196494,1.466916002291165,0.11353598938792685,0.013042418059590952,E4_Q_04
-1.0,41,0.0029411764705882353,41,0,0.0,0.0,0.0,0.0,E4_Q_04
"(-1.0, 0.50)",756,0.054232424677187946,664,92,0.12169312169312169,-1.46850974643854,0.24128299409432993,0.027712522494660795,ND_ECC_04
"[0.50, 998.50)",1800,0.1291248206599713,1714,86,0.04777777777777778,-0.4527655159617163,0.03289684918698083,0.004077338593610209,ND_ECC_04
"[998.50, inf)",11343,0.8137015781922525,11090,253,0.022304504981045577,0.335406272750959,0.07846066080005303,0.009761867670283475,ND_ECC_04
-1.0,41,0.0029411764705882353,41,0,0.0,0.0,0.0,0.0,ND_ECC_04
"(-1.0, 19.50)",854,0.06126255380200861,784,70,0.08196721311475409,-1.0290895405648843,0.10741390591875502,0.012863964925681579,VM08_SP_VM2_15
"[19.50, 61.50)",1669,0.1197274031563845,1565,104,0.06231276213301378,-0.7337531150330525,0.0920497762230108,0.011254856374182245,VM08_SP_VM2_15
"[61.50, 98.50)",1573,0.11284074605451937,1508,65,0.04132231404958678,-0.30085104019366904,0.011788180356631393,0.0014679904676482558,VM08_SP_VM2_15
"[98.50, inf)",8890,0.6377331420373027,8720,170,0.019122609673790775,0.49257276098683,0.1236673078621193,0.015304008258671488,VM08_SP_VM2_15
-2.0,913,0.06549497847919655,891,22,0.024096385542168676,0.2562986552465598,0.00382191165234556,0.00047643564476317546,VM08_SP_VM2_15
-1.0,41,0.0029411764705882353,41,0,0.0,0.0,0.0,0.0,VM08_SP_VM2_15
"(-1.0, 41.50)",10486,0.7522238163558106,10291,195,0.01859622353614343,0.5210221284064116,0.1611793637846767,0.019922581835568637,VAL_DELINQ_ACCS
"[41.50, inf)",1367,0.09806312769010044,1235,132,0.09656181419166057,-1.208978992390227,0.25974184238400005,0.03062448255890604,VAL_DELINQ_ACCS
-2.0,2046,0.1467718794835007,1942,104,0.05083088954056696,-0.5179205691560358,0.05051967598177035,0.006245312089753603,VAL_DELINQ_ACCS
-1.0,41,0.0029411764705882353,41,0,0.0,0.0,0.0,0.0,VAL_DELINQ_ACCS
"(-1.0, 0.50)",10175,0.7299139167862266,9931,244,0.02398034398034398,0.26124491274422335,0.044154112100851524,0.005503622221332834,ND_ERL_01
"[0.50, inf)",3607,0.2587517934002869,3425,182,0.05045744385916274,-0.5101532552464034,0.08608280182536159,0.010645162389519736,ND_ERL_01
-1.0,41,0.0029411764705882353,41,0,0.0,0.0,0.0,0.0,ND_ERL_01
-3.0,115,0.00824964131994261,110,5,0.043478260869565216,-0.3539608655076174,0.0012240704404498373,0.00015221501663140256,ND_ERL_01
-4.0,1,7.173601147776183e-05,1,0,0.0,0.0,0.0,0.0,ND_ERL_01
-2.0,1,7.173601147776183e-05,1,0,0.0,0.0,0.0,0.0,ND_ERL_01
"(-1.0, 0.50)",5176,0.37130559540889524,4915,261,0.05042503863987635,-0.5094766936073598,0.12315932965292388,0.015230547313002163,VM08_SP_VM2_20
"[0.50, 500.50)",2538,0.18206599713055954,2478,60,0.02364066193853428,0.2758591811010538,0.012199080518725614,0.0015200683395121557,VM08_SP_VM2_20
"[500.50, 1055.00)",1539,0.11040172166427546,1507,32,0.02079272254710851,0.4071369769608353,0.015190003668298702,0.0018857441149832642,VM08_SP_VM2_20
"[1055.00, 3115.00)",2714,0.19469153515064563,2670,44,0.016212232866617538,0.6606407986101006,0.06312941216741406,0.007750733589252764,VM08_SP_VM2_20
"[3115.00, inf)",1019,0.07309899569583932,1007,12,0.011776251226692836,0.9848209240646284,0.04599179693412076,0.005527363028335581,VM08_SP_VM2_20
-2.0,913,0.06549497847919655,891,22,0.024096385542168676,0.2562986552465598,0.00382191165234556,0.00047643564476317546,VM08_SP_VM2_20
-1.0,41,0.0029411764705882353,41,0,0.0,0.0,0.0,0.0,VM08_SP_VM2_20
"(-1.0, 1.00)",12247,0.8785509325681492,11956,291,0.02376092104188781,0.2706619373664023,0.05680262698820234,0.00707873432322461,EA1_D_02
"[1.00, inf)",1652,0.11850789096126256,1512,140,0.0847457627118644,-1.0654571847357595,0.22683647710192528,0.0270851726951456,EA1_D_02
-1.0,41,0.0029411764705882353,41,0,0.0,0.0,0.0,0.0,EA1_D_02
"(-1.0, 0.50)",10278,0.7373027259684362,9895,383,0.037264059155477716,-0.19325345000991323,0.030177771535640878,0.0037663623497097357,ND_HAC_06
"[0.50, inf)",3621,0.2597560975609756,3573,48,0.013256006628003313,0.8649565282495857,0.13244338071892625,0.01605790585191955,ND_HAC_06
-1.0,41,0.0029411764705882353,41,0,0.0,0.0,0.0,0.0,ND_HAC_06
"(-1.0, 7303.00)",780,0.05595408895265423,715,65,0.08333333333333333,-1.0471080460675628,0.10249552933857888,0.012256946424884084,AFF_E_07_01
"[7303.00, 23280.50)",1713,0.12288378766140602,1621,92,0.053706946876824285,-0.5759933741792977,0.05383406789231131,0.006637751560311066,AFF_E_07_01
"[23280.50, inf)",779,0.05588235294117647,755,24,0.03080872913992298,0.003660600035145567,7.475386679204817e-07,9.344228131815085e-08,AFF_E_07_01
-4.0,8740,0.6269727403156384,8565,175,0.02002288329519451,0.44565011796877263,0.10160344982634543,0.012596365698614775,AFF_E_07_01
-3.0,1352,0.096987087517934,1291,61,0.045118343195266274,-0.39270479219260235,0.018050834225137494,0.002241966480421508,AFF_E_07_01
-1.0,41,0.0029411764705882353,41,0,0.0,0.0,0.0,0.0,AFF_E_07_01
-2.0,535,0.03837876614060258,521,14,0.026168224299065422,0.17168939327217503,0.0010446068104922037,0.00013041571161391042,AFF_E_07_01
"(-1.0, 9.50)",5490,0.3938307030129125,5377,113,0.02058287795992714,0.4174947392314041,0.05671664690496162,0.007038536813959304,TRD_O_06
"[9.50, 22.50)",1598,0.11463414634146342,1578,20,0.012515644555694618,0.9231779089858954,0.06499846637497488,0.007848050292999677,TRD_O_06
"[22.50, inf)",724,0.051936872309899566,716,8,0.011049723756906077,1.049235306414876,0.036135892318850525,0.004320562629437158,TRD_O_06
-3.0,6074,0.4357245337159254,5784,290,0.04774448468883767,-0.45203347800785254,0.11061025198096097,0.013709755197260337,TRD_O_06
-1.0,41,0.0029411764705882353,41,0,0.0,0.0,0.0,0.0,TRD_O_06
-2.0,13,0.0009325681492109039,13,0,0.0,0.0,0.0,0.0,TRD_O_06
"(-1.0, 0.50)",10211,0.7324964131994262,9826,385,0.03770443639212614,-0.2054594404251242,0.03408665008128337,0.004253352669845202,E2_G_08
"[0.50, inf)",3688,0.2645624103299857,3642,46,0.012472885032537961,0.9266435449325243,0.15092197775805627,0.018217998209932473,E2_G_08
-1.0,41,0.0029411764705882353,41,0,0.0,0.0,0.0,0.0,E2_G_08
"(-1.0, 17872.00)",1110,0.07962697274031563,1029,81,0.07297297297297298,-0.9031097377043227,0.10093478964806894,0.012204838331383815,AFF_T_07_01
"[17872.00, inf)",829,0.059469153515064564,783,46,0.05548854041013269,-0.6105120193642253,0.029772949045449894,0.003664877209626308,AFF_T_07_01
-4.0,10445,0.7492826398852224,10200,245,0.023456199138343705,0.28388146986170204,0.05297418762972833,0.006599627661504813,AFF_T_07_01
-1.0,41,0.0029411764705882353,41,0,0.0,0.0,0.0,0.0,AFF_T_07_01
-3.0,980,0.0703012912482066,935,45,0.04591836734693878,-0.4111192793475662,0.014469439849914148,0.0017960491025571998,AFF_T_07_01
-2.0,535,0.03837876614060258,521,14,0.026168224299065422,0.17168939327217503,0.0010446068104922037,0.00013041571161391042,AFF_T_07_01
"(-1.0, 14.50)",1015,0.07281205164992827,1000,15,0.014778325123152709,0.7547017590139937,0.029600867136479893,0.0036147233078741335,VM02_SP_VM1_18
"[14.50, inf)",1490,0.10688665710186514,1483,7,0.004697986577181208,1.9109088742166858,0.1787413842326563,0.019463622340008355,VM02_SP_VM1_18
-2.0,11394,0.8173601147776184,10985,409,0.03589608565911884,-0.15443249009002447,0.020971055054938476,0.0026187800521519852,VM02_SP_VM1_18
-1.0,41,0.0029411764705882353,41,0,0.0,0.0,0.0,0.0,VM02_SP_VM1_18
